top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,experiment_no,is_pilot,didbf,monitor,mousetrackpad,age,income,edu,is_mobile,is_cellphone,mousetrackpad2,ImageId,in_treatment,bound_size,bounding_box_score
606,606,344,344,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,473.079703658863
519,558,310,306,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,417.40035403094
556,622,339,317,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,422.774824496172
523,529,130,95,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,497.306783325222
610,610,342,342,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,475.807489678018
683,683,108,108,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,615.631780372381
489,489,147,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,494.989552256049
558,558,147,147,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,442.897465889238
522,522,96,96,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,534.87565866448
511,514,125,87,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,516.116118774405
440,440,339,339,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1358QFQ0972QH,Submitted,0% (0/0),0% (0/0),0% (0/0),237,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,447.417079164384
426,579,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1KJV3Z5Z9ISC6,Submitted,0% (0/0),0% (0/0),0% (0/0),238,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.41194340686257
428,580,545,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AJZT40UH0HWQ3,Submitted,0% (0/0),0% (0/0),0% (0/0),261,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.76270290590565
379,599,462,142,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AZNNUW7L1ZDFE,Submitted,0% (0/0),0% (0/0),0% (0/0),266,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,112.148964569132
399,593,548,138,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,38.3674448184608
421,551,665,624,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,601.97272359276
416,554,669,613,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,595.032537942359
374,407,647,642,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,642.045872537519
580,584,714,709,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,795.906092415379
551,586,385,376,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A14QPP3WJFUBEI,Submitted,0% (0/0),0% (0/0),0% (0/0),268,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,436.688650310241
425,580,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2YSC6VRWMNTB6,Submitted,0% (0/0),0% (0/0),0% (0/0),270,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
432,580,544,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1310ESSXZSFMQ,Submitted,0% (0/0),0% (0/0),0% (0/0),279,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.8486071687251
426,571,542,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AZ1IA58J3Q7FD,Submitted,0% (0/0),0% (0/0),0% (0/0),287,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.3324977184375
426,585,545,142,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A12NNK9ZEXT9WK,Submitted,0% (0/0),0% (0/0),0% (0/0),306,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.25702042382438
302,302,157,157,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C8VXLAO94EJF,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,685.718224921636
395,395,405,405,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C8VXLAO94EJF,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,463.635865939731
683,683,366,366,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C8VXLAO94EJF,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,559.52490298621
683,683,668,668,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C8VXLAO94EJF,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,821.340885287309
428,577,544,144,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1C8VXLAO94EJF,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.10175289675018
431,579,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A1IH7F19OWLD3A,Submitted,0% (0/0),0% (0/0),0% (0/0),319,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.5015866162182
431,581,542,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A2WFS788RM2HA6,Submitted,0% (0/0),0% (0/0),0% (0/0),347,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.1212833123736
431,580,545,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AVATI6877P5BN,Submitted,0% (0/0),0% (0/0),0% (0/0),451,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.83229902806401
426,581,543,146,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3TNLFJ19JO9BE,Submitted,0% (0/0),0% (0/0),0% (0/0),503,7,0,,,trackpad,,,,FALSE,FALSE,trackpad,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.22642610565233
425,581,544,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A317RA15E0SZ4P,Submitted,0% (0/0),0% (0/0),0% (0/0),505,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.82726576637245
426,580,543,145,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A3PV8DOZEDR387,Submitted,0% (0/0),0% (0/0),0% (0/0),520,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.50725925821921
430,574,546,148,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,ATMD452KBHND8,Submitted,0% (0/0),0% (0/0),0% (0/0),541,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.5503931387588
422,578,549,152,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29RR6SV0L4D8C,Submitted,0% (0/0),0% (0/0),0% (0/0),1126,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.9428478139833
536,579,370,363,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29RR6SV0L4D8C,Submitted,0% (0/0),0% (0/0),0% (0/0),1126,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,427.117487790189
341,341,332,332,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29RR6SV0L4D8C,Submitted,0% (0/0),0% (0/0),0% (0/0),1126,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,533.526955605366
341,381,327,322,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29RR6SV0L4D8C,Submitted,0% (0/0),0% (0/0),0% (0/0),1126,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,501.09413207625
607,607,328,328,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A29RR6SV0L4D8C,Submitted,0% (0/0),0% (0/0),0% (0/0),1126,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,470.049137835935
418,581,550,138,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A49A0FF6ZXYDU,Submitted,0% (0/0),0% (0/0),0% (0/0),1317,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.4054707755358
423,581,548,152,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A33XH3FNYAJ4LE,Submitted,0% (0/0),0% (0/0),0% (0/0),1343,7,0,,,touchscreen,,,,TRUE,TRUE,,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1456525783369
425,588,552,150,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A25VNYKP7SASYC,Submitted,0% (0/0),0% (0/0),0% (0/0),1728,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,17.0759193016195
513,516,346,341,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,A25VNYKP7SASYC,Submitted,0% (0/0),0% (0/0),0% (0/0),1728,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,425.721078421064
432,583,551,149,33EEIIWHLAPZ7XYLA51939R52XTQVA,3UWUAQCPMK7X4TI5TONI0M0EW2D5CO,$0.05,3600,AZBS0MVCBSCGY,Submitted,0% (0/0),0% (0/0),0% (0/0),1809,7,0,,,mouse,,,,FALSE,FALSE,mouse,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,16.2041710066578
